pickup_node_id,dropoff_node_id,pickup_time_since_midnight,dropoff_time_since_midnight,chain_id,chain_order
3442,10484,51450,51562,4,125
1446,4358,51480,52646,4,126
4650,4313,52200,52657,4,127
7778,2987,52800,54049,4,128
517,2882,53100,53752,4,129
4638,9284,53130,54181,4,130
5097,3721,54000,54913,4,131
225,4541,54030,54943,4,132
6817,4637,54060,54428,4,133
10686,7114,54090,54785,4,134
925,7893,54900,55705,4,135
595,1987,54930,54996,4,136
8958,2770,54960,56179,4,137
1726,3321,55800,56787,4,138
2898,7777,55830,56179,4,139
4650,4500,55860,56044,4,140
4641,2743,55890,56384,4,141
7106,10006,55920,56366,4,142
4536,4638,55950,56382,4,143
925,7579,55980,56802,4,144
8537,9147,56010,56652,4,145
3640,3996,56700,57087,4,146
10317,3442,56730,56816,4,147
805,3878,57600,57758,4,148
4927,1704,59400,60313,4,149
2787,8603,59430,60062,4,150
1446,8879,60300,61272,4,151
9010,3136,62100,63001,4,152
9010,3136,62400,63301,4,153
4927,1704,64080,64993,4,154
4927,1704,64800,65713,4,155
6106,2770,66600,67089,4,156
595,2679,67500,67767,4,157
595,7450,67530,67620,4,158
9895,8603,68400,69015,4,159
922,5468,69300,69716,4,160
2581,5468,72000,72151,4,161
4865,4691,75600,76169,4,162
5736,1055,76500,77245,4,163
8603,225,76530,76772,4,164
5839,595,14760,15311,5,0
3053,595,17100,17342,5,1
855,8263,19200,19602,5,2
2588,8175,19800,19924,5,3
4666,8175,19830,19992,5,4
5123,8175,19860,20082,5,5
3498,1695,20700,21458,5,6
1905,10243,23400,23513,5,7
225,8603,27000,27242,5,8
8773,5097,27030,27635,5,9
2770,3603,27060,27372,5,10
2770,3996,27900,28071,5,11
9284,6204,27930,29126,5,12
6950,5769,28800,29593,5,13
6027,5097,28830,29203,5,14
7026,7875,29700,30026,5,15
1045,4650,29730,29807,5,16
3351,1446,29760,30327,5,17
3287,1917,29790,30163,5,18
4419,4918,30600,30792,5,19
4819,8263,30630,30786,5,20
3063,8768,30660,31143,5,21
6683,7814,32400,33298,5,22
775,4638,32430,32852,5,23
6541,7778,32460,32892,5,24
6310,7893,32490,32869,5,25
5843,8405,32520,33022,5,26
2743,4641,33300,33794,5,27
3158,7253,33330,33461,5,28
2385,4647,33360,33414,5,29
5843,4419,33390,33831,5,30
2536,1784,34200,34603,5,31
8263,855,34230,34633,5,32
2810,921,34260,34867,5,33
3442,10317,35100,35186,5,34
6464,7960,35130,35605,5,35
9272,2634,35160,35922,5,36
236,6313,36000,36630,5,37
8263,855,36030,36433,5,38
7960,225,36060,36601,5,39
2180,2554,36090,36250,5,40
3063,8764,36900,37348,5,41
7777,3896,36930,37198,5,42
3063,2382,36960,37056,5,43
4641,7344,37800,38272,5,44
595,5839,37830,38413,5,45
8485,6431,37860,38013,5,46
8175,5123,37890,38112,5,47
1695,6950,39600,39915,5,48
4693,2382,39630,40068,5,49
4925,921,39660,40241,5,50
4855,1046,39690,40556,5,51
1098,6383,39720,40672,5,52
4082,8179,39750,40896,5,53
5769,8266,40200,40736,5,54
9954,1553,40500,41068,5,55
517,6881,40530,40987,5,56
4870,9488,43200,43341,5,57
7114,928,43230,43556,5,58
7132,517,43260,43858,5,59
1779,2771,43290,44034,5,60
1837,7893,44100,44285,5,61
7651,8879,44130,44812,5,62
6950,5963,45000,45332,5,63
7026,7777,45030,45447,5,64
4638,8931,45060,45750,5,65
4638,7777,45090,45314,5,66
4647,2385,45300,45354,5,67
4648,1784,45600,45953,5,68
7893,6464,45900,46368,5,69
8764,3063,46800,47271,5,70
1987,517,46830,47788,5,71
6411,8215,46860,47785,5,72
7960,9658,46890,47545,5,73
4134,6382,47700,48166,5,74
4641,4092,47730,48123,5,75
10243,1905,48600,48700,5,76
3741,8796,48630,49176,5,77
2534,6106,48660,49379,5,78
6204,6383,48960,49325,5,79
5714,595,49500,49864,5,80
4446,903,49920,51075,5,81
6431,1107,50400,51179,5,82
7450,595,50424,50514,5,83
5714,595,50448,50812,5,84
2605,3983,50472,50674,5,85
2679,595,50496,50763,5,86
4638,5839,50520,50766,5,87
4650,1045,51000,51077,5,88
6274,6532,51300,51883,5,89
4641,2012,51330,51738,5,90
5097,6027,51360,51733,5,91
4089,6431,51390,52477,5,92
4638,5839,51600,51846,5,93
4446,5139,52200,52734,5,94
2898,7777,52230,52579,5,95
8669,10484,52260,52774,5,96
1446,3351,52290,52854,5,97
1183,2581,53100,53852,5,98
5097,3721,54000,54913,5,99
5688,8259,54030,54378,5,100
2898,2960,54900,55122,5,101
925,7579,55200,56022,5,102
4855,3963,55800,56555,5,103
4536,4638,55830,56262,5,104
8175,5715,55860,56011,5,105
8537,9147,55890,56532,5,106
6817,4637,55920,56288,5,107
4641,3957,55950,56236,5,108
9170,2634,56700,57170,5,109
805,3878,56730,56888,5,110
4855,8259,57600,58485,5,111
934,4035,57630,58124,5,112
4707,10393,57660,58088,5,113
5550,1678,57690,58355,5,114
4638,5826,57720,58403,5,115
9895,6464,59400,60366,5,116
2311,5291,59430,59965,5,117
4446,5139,59460,59994,5,118
3603,2770,59490,59802,5,119
2887,6361,59520,59760,5,120
2787,2936,59550,60422,5,121
4707,10393,61200,61628,5,122
9010,3136,62100,63001,5,123
4707,10393,63000,63428,5,124
225,3891,63030,64034,5,125
8179,4082,69300,70399,5,126
7812,4691,75600,76326,5,127
8603,225,76500,76742,5,128
933,595,15300,15841,6,0
5839,595,15330,15881,6,1
5839,595,15600,16151,6,2
3053,595,17400,17642,6,3
7344,4641,18900,19372,6,4
2726,595,18930,19451,6,5
229,2898,18960,19229,6,6
5123,8175,18990,19212,6,7
5856,8175,19500,20058,6,8
1789,4650,19800,20201,6,9
5346,2898,19830,19908,6,10
8327,1695,22500,22774,6,11
6532,6274,22530,23113,6,12
1309,1695,22560,22934,6,13
6950,1695,22590,22907,6,14
1195,8958,24300,24891,6,15
6361,2887,27000,27221,6,16
2771,1779,27030,27749,6,17
1704,4927,27060,27974,6,18
225,8603,27090,27332,6,19
2770,3603,27120,27432,6,20
9284,4638,27300,28395,6,21
8603,2787,27900,28547,6,22
3721,5097,28800,29740,6,23
6464,9895,28830,29799,6,24
3920,4911,28860,29806,6,25
3287,1917,28890,29263,6,26
3996,7953,28920,29479,6,27
6027,5097,28950,29323,6,28
6955,2787,28980,29463,6,29
9284,4638,29010,30105,6,30
6950,3896,29040,29889,6,31
9118,4918,29070,30177,6,32
3122,3972,29100,29276,6,33
2629,4669,29700,30429,6,34
5468,8958,29730,30886,6,35
4419,4918,29760,29952,6,36
3721,5097,29790,30730,6,37
4082,8179,29820,30966,6,38
2629,1695,29850,29979,6,39
5097,1446,30000,30448,6,40
8796,3741,30600,31148,6,41
4419,4918,30630,30822,6,42
4092,4641,32400,32799,6,43
4082,8179,32430,33576,6,44
8603,9895,32460,33056,6,45
4313,4650,32490,32946,6,46
7087,7893,32520,32914,6,47
757,3091,32550,33001,6,48
3983,2605,32580,32833,6,49
3158,7253,32610,32741,6,50
2743,4641,33000,33494,6,51
8603,9895,33300,33896,6,52
7087,7960,33330,33700,6,53
1773,4638,33360,33846,6,54
2545,595,33390,33732,6,55
2385,4647,33420,33474,6,56
4925,5912,33450,34195,6,57
3955,8175,33480,34021,6,58
7893,4925,33510,33871,6,59
7132,595,33540,34024,6,60
8259,2898,33570,33869,6,61
4500,4650,34200,34384,6,62
5715,8175,34230,34381,6,63
5230,595,34260,34342,6,64
8263,855,34290,34693,6,65
1704,4927,35100,36014,6,66
1987,595,35130,35196,6,67
6151,4671,35160,35703,6,68
7777,2898,35190,35509,6,69
6264,8847,35220,35957,6,70
790,10317,36000,36356,6,71
10496,7026,36030,36997,6,72
6738,4638,36060,37593,6,73
1107,7955,36090,37003,6,74
6383,8755,36120,36880,6,75
8175,4666,36900,37062,6,76
3063,8764,36930,37378,6,77
7346,1726,36960,37070,6,78
2180,2554,36990,37150,6,79
2810,7875,37020,37527,6,80
4925,1857,37050,37330,6,81
3321,6106,37080,37581,6,82
1678,5550,37110,37801,6,83
8175,5123,37800,38022,6,84
595,2726,37830,38367,6,85
9284,4035,37860,39289,6,86
938,2536,37890,38933,6,87
8175,2588,37920,38044,6,88
3922,8773,37950,38647,6,89
517,7777,37980,38858,6,90
4414,3741,38010,38478,6,91
7777,3896,38040,38308,6,92
4707,10496,38700,39705,6,93
6313,4311,38730,39008,6,94
769,4707,38760,39100,6,95
4649,6683,38790,38874,6,96
7778,1986,39600,40093,6,97
3679,8518,39630,40606,6,98
8764,1905,39660,40429,6,99
1695,8327,39690,40039,6,100
4925,921,39720,40301,6,101
6106,8266,39750,40035,6,102
4082,8179,40500,41646,6,103
3136,9010,40530,41456,6,104
5477,10243,40560,41111,6,105
2839,6637,40590,40960,6,106
4025,4699,40620,41415,6,107
8773,3922,40650,41385,6,108
3158,5756,40680,41524,6,109
1779,2771,40710,41454,6,110
6204,6398,41400,42400,6,111
225,1526,41430,42303,6,112
6204,1564,42300,43331,6,113
4918,4419,43200,43389,6,114
7777,7026,43230,43664,6,115
8259,8662,43260,44199,6,116
10243,1905,43290,43390,6,117
7651,8879,43320,44002,6,118
1104,822,43350,44469,6,119
2401,225,44100,44827,6,120
4638,9284,44130,45181,6,121
7778,4704,44160,44574,6,122
7158,2898,44190,44496,6,123
10111,8879,44220,44381,6,124
8266,9265,44250,44772,6,125
4638,6932,45000,45207,6,126
7961,1526,45030,45652,6,127
1485,855,45060,45989,6,128
10686,4082,45600,46478,6,129
332,2562,45630,46035,6,130
6701,6204,45900,46603,6,131
1695,2629,46800,46929,6,132
8266,8122,46830,47073,6,133
7012,4638,46860,47465,6,134
5839,4638,46890,47152,6,135
10455,4927,47400,48422,6,136
10243,1905,47430,47530,6,137
10455,4927,47700,48722,6,138
7227,1190,47730,48512,6,139
5601,7893,48300,48433,6,140
4691,4865,48600,49155,6,141
10243,1905,48630,48730,6,142
7875,8410,48660,49842,6,143
9895,6464,48690,49656,6,144
602,1607,48720,48961,6,145
855,4648,48750,49116,6,146
8537,6313,48780,49628,6,147
2568,7184,48810,49790,6,148
5714,595,49500,49864,6,149
7919,3545,49530,50111,6,150
2493,1496,49560,49762,6,151
2177,4840,49590,50342,6,152
7893,6464,49620,50088,6,153
6177,2382,49650,50616,6,154
6204,9284,49680,50903,6,155
5097,6027,50400,50773,6,156
7450,595,50430,50520,6,157
4647,2385,50460,50514,6,158
5097,8773,50490,51095,6,159
7893,3328,50520,51197,6,160
4650,1045,50550,50627,6,161
2679,595,50580,50847,6,162
595,7132,50610,51094,6,163
4089,6431,51300,52387,6,164
4641,4092,51330,51723,6,165
775,3452,51360,51712,6,166
4641,2012,51390,51798,6,167
4446,5139,52200,52734,6,168
5736,1680,52230,52575,6,169
595,1987,52260,52326,6,170
10317,790,52290,52645,6,171
8266,7776,52320,52434,6,172
6286,152,52350,53290,6,173
929,1928,52500,52529,6,174
4669,9488,52530,53328,6,175
7776,1963,53100,53763,6,176
1446,4358,54000,55166,6,177
5097,3721,54030,54943,6,178
4035,9284,54060,55475,6,179
1726,1702,54090,54638,6,180
9247,9147,54120,54157,6,181
921,4925,54150,54793,6,182
2493,2581,54900,56265,6,183
1726,8931,55200,56602,6,184
8958,4794,55800,56715,6,185
4536,4638,55830,56262,6,186
1190,4078,55860,56189,6,187
4641,3957,55890,56176,6,188
4650,4500,55920,56104,6,189
8175,5715,55950,56101,6,190
8537,9147,55980,56622,6,191
1190,1309,56010,56478,6,192
7934,10198,56040,56173,6,193
4641,4092,56070,56463,6,194
595,1987,56700,56766,6,195
805,3878,56730,56888,6,196
5550,1678,56760,57425,6,197
3640,3996,56790,57177,6,198
10638,9284,57600,58034,6,199
2898,1594,57630,57995,6,200
4927,1704,58200,59113,6,201
2787,8141,59400,60518,6,202
6307,5727,59430,60112,6,203
2787,6955,59460,59943,6,204
4707,10393,61200,61628,6,205
9010,3136,62100,63001,6,206
1857,4925,63000,63339,6,207
8879,10111,63030,63191,6,208
2436,8327,66600,67428,6,209
9895,8603,68400,69015,6,210
8179,4082,69300,70399,6,211
4855,9147,69330,69562,6,212
225,5103,72000,72857,6,213
225,5103,72900,73757,6,214
225,3891,72930,73934,6,215
1680,5736,73800,74141,6,216
10686,4082,77400,78278,6,217
5897,595,14700,14764,7,0
5897,595,15300,15364,7,1
5839,595,15330,15881,7,2
2726,595,18900,19421,7,3
229,2898,18930,19199,7,4
855,8263,19200,19602,7,5
5856,8175,19800,20358,7,6
4666,8175,19830,19992,7,7
9147,8537,20700,21345,7,8
9284,4697,27000,28159,7,9
8773,5097,27030,27635,7,10
7964,9442,27900,28436,7,11
3287,1917,27930,28303,7,12
9284,6204,27960,29156,7,13
2770,3996,27990,28161,7,14
6955,2787,28800,29283,7,15
3122,3972,28830,29006,7,16
4358,1446,29700,30883,7,17
1045,4650,29730,29807,7,18
2936,2787,29760,30591,7,19
3721,5097,29790,30730,7,20
2629,1695,29820,29949,7,21
5230,1190,29850,30361,7,22
1704,4927,30600,31514,7,23
4082,8179,30630,31776,7,24
8796,3741,30660,31208,7,25
1726,1932,30690,31468,7,26
2588,4638,30720,30917,7,27
4819,8263,30750,30906,7,28
595,3746,30780,30937,7,29
3152,8263,31500,31694,7,30
1592,3211,31530,32056,7,31
8263,5930,31560,31661,7,32
5748,9170,31590,31923,7,33
1963,7953,32400,32662,7,34
1526,7026,32430,32903,7,35
1857,517,32460,33401,7,36
6383,5963,32490,32805,7,37
6932,7893,32520,33193,7,38
903,4446,32550,33691,7,39
2385,4647,32580,32634,7,40
7132,595,32610,33094,7,41
7778,5769,33300,33782,7,42
4092,4641,33330,33729,7,43
5601,7893,33360,33493,7,44
2385,4647,33390,33444,7,45
5718,10686,33420,34155,7,46
2545,595,33450,33792,7,47
6955,517,33900,34682,7,48
8263,855,34200,34603,7,49
1905,8179,34230,34482,7,50
5963,10496,34260,34788,7,51
2012,4641,34290,34649,7,52
4092,4641,34320,34719,7,53
7777,2898,35100,35419,7,54
1987,595,35130,35196,7,55
4311,595,35160,35312,7,56
1526,7961,35190,35861,7,57
595,5897,35220,35284,7,58
595,3931,35280,35716,7,59
3603,8958,36000,37014,7,60
595,236,36030,36513,7,61
517,1857,36060,37004,7,62
7777,3896,36090,36358,7,63
1592,1726,36120,37052,7,64
6383,8755,36150,36910,7,65
1678,5550,36900,37591,7,66
595,236,36930,37413,7,67
595,3053,36960,37202,7,68
9284,4035,36990,38419,7,69
3063,2382,37020,37116,7,70
4925,1857,37050,37330,7,71
8175,5856,37080,37664,7,72
8394,8266,37110,37500,7,73
4707,8603,37140,37851,7,74
3063,8764,37170,37618,7,75
8768,855,37500,37901,7,76
1607,602,37800,38040,7,77
595,5586,37830,38098,7,78
6884,10317,37860,38149,7,79
1594,2898,37890,38255,7,80
8773,3922,38700,39435,7,81
6884,10317,38730,39019,7,82
2493,206,38760,40018,7,83
3136,9010,39600,40526,7,84
5718,10686,39630,40365,7,85
1232,1190,39660,40146,7,86
517,6881,40500,40957,7,87
1190,921,40530,40976,7,88
7875,7026,41400,41721,7,89
4025,4699,41430,42225,7,90
6204,9284,41460,42683,7,91
1104,1621,42300,42940,7,92
4638,6313,42330,43048,7,93
4649,769,43200,43573,7,94
4638,5216,43230,43648,7,95
8773,3922,43260,43995,7,96
3996,9170,43290,44103,7,97
1917,3287,43320,43675,7,98
10111,8879,43350,43511,7,99
10111,8879,44100,44261,7,100
5839,4638,44130,44392,7,101
4707,769,44160,44509,7,102
2826,4638,44190,44771,7,103
10243,1905,44700,44800,7,104
602,1607,45000,45241,7,105
7778,4638,45030,45259,7,106
1917,3287,45060,45415,7,107
2399,5963,45090,46171,7,108
3152,8263,45120,45314,7,109
6950,925,45900,46787,7,110
4884,5468,46800,47761,7,111
4641,3955,46830,47325,7,112
1695,2629,46860,46989,7,113
1190,747,46890,47383,7,114
5415,1190,46920,47621,7,115
10455,4927,46950,47972,7,116
10243,1905,46980,47080,7,117
7875,8410,47700,48882,7,118
10243,3996,47730,48832,7,119
10455,4927,47760,48782,7,120
2634,5821,47790,48660,7,121
8847,6264,48600,49382,7,122
3741,8796,48630,49176,7,123
8266,4638,48660,48939,7,124
4446,903,49500,50655,7,125
5468,7875,49530,49945,7,126
7919,3545,49560,50141,7,127
5714,595,49590,49954,7,128
3741,8796,49620,50166,7,129
4647,2385,49650,49704,7,130
9895,6464,49680,50646,7,131
6431,1107,49800,50579,7,132
595,5230,50400,50482,7,133
595,4311,50430,50582,7,134
595,1987,50460,50526,7,135
4708,6150,50700,51192,7,136
5097,8773,51300,51905,7,137
4641,2012,51330,51738,7,138
6274,6532,51360,51943,7,139
1446,4358,51390,52556,7,140
4134,152,51420,51914,7,141
4670,6383,51600,51924,7,142
10317,790,52200,52555,7,143
7026,3063,52230,52730,7,144
2605,3983,52260,52462,7,145
4638,5839,52290,52536,7,146
8215,6411,53100,53980,7,147
921,4925,53130,53773,7,148
10243,7855,53160,54122,7,149
6817,4637,53190,53558,7,150
9247,9147,53220,53257,7,151
5688,8259,54000,54348,7,152
10708,7114,54030,55038,7,153
921,4925,54060,54703,7,154
5097,3721,54090,55003,7,155
225,5103,54600,55457,7,156
517,10496,54900,55576,7,157
2898,5346,54930,55008,7,158
4641,3957,55800,56086,7,159
4918,4419,55830,56019,7,160
4536,4638,55860,56292,7,161
8537,9147,56700,57342,7,162
10317,6884,56730,57019,7,163
805,3878,56760,56918,7,164
6817,4637,56790,57158,7,165
3996,2770,56820,56991,7,166
7184,2568,57600,58527,7,167
2898,1594,57630,57995,7,168
2898,7158,58200,58514,7,169
1831,5230,59400,59590,7,170
1446,8879,59430,60402,7,171
2787,8141,59460,60578,7,172
2787,4358,59490,60218,7,173
7184,6383,59520,60095,7,174
2887,6361,59550,59790,7,175
9895,6464,59580,60546,7,176
2787,6955,59610,60093,7,177
7855,7858,59640,59855,7,178
8879,10111,63000,63161,7,179
595,2679,67500,67767,7,180
595,7450,67530,67620,7,181
5727,6307,72000,72700,7,182
225,3891,72900,73904,7,183
4865,4691,75600,76169,7,184
4865,4691,76500,77069,7,185
5897,595,15300,15364,8,0
236,595,15330,15854,8,1
5839,595,15600,16151,8,2
5897,595,15720,15784,8,3
3931,595,16500,16921,8,4
5586,595,17400,17677,8,5
5123,8175,18900,19122,8,6
2726,595,18930,19451,8,7
229,2898,18960,19229,8,8
5856,8175,19200,19758,8,9
1789,4650,19800,20201,8,10
5856,8175,19830,20388,8,11
5346,2898,19860,19938,8,12
2588,8175,19890,20014,8,13
6950,1695,22500,22817,8,14
1905,10243,23400,23513,8,15
5139,4446,26100,26634,8,16
8879,1446,26400,27324,8,17
2770,3603,27000,27312,8,18
7573,6639,27030,27521,8,19
8773,5097,27060,27665,8,20
8603,2787,27600,28247,8,21
9284,4638,27900,28995,8,22
6464,9895,27930,28899,8,23
9284,6204,27960,29156,8,24
6955,2787,28800,29283,8,25
9284,6204,28830,30026,8,26
1607,1098,29700,29825,8,27
4082,8179,29730,30876,8,28
8266,6106,30600,30880,8,29
9284,10484,30630,31003,8,30
4058,4638,30660,31526,8,31
4925,5912,32400,33145,8,32
8410,7875,32430,33624,8,33
5843,8405,32460,32962,8,34
7087,7893,32490,32884,8,35
6541,7778,32520,32952,8,36
6932,10243,33300,34210,8,37
5721,9154,33330,34239,8,38
1553,4707,33360,33811,8,39
3955,8175,33390,33931,8,40
2385,4647,33420,33474,8,41
4500,4650,33450,33634,8,42
8410,7875,33480,34674,8,43
4092,4641,33510,33909,8,44
10496,8263,33540,33722,8,45
6637,2839,33570,33940,8,46
2545,595,33600,33942,8,47
6637,1190,33900,35037,8,48
8263,855,34200,34603,8,49
5715,8175,34230,34381,8,50
5230,595,34260,34342,8,51
4092,4641,34290,34689,8,52
4500,4650,34320,34504,8,53
5715,8175,35100,35251,8,54
1987,595,35130,35196,8,55
7309,6106,35160,35605,8,56
2810,4927,35190,36149,8,57
4311,595,35220,35372,8,58
3442,10317,35250,35336,8,59
2992,5839,35400,35742,8,60
1124,1104,36000,36330,8,61
3996,1190,36030,36525,8,62
8175,5856,36060,36644,8,63
1564,225,36090,36258,8,64
8263,855,36120,36523,8,65
1941,2898,36150,36599,8,66
1678,5550,36900,37591,8,67
595,236,36920,37403,8,68
4925,1857,36940,37220,8,69
4658,4638,36960,37115,8,70
1592,3211,36980,37506,8,71
10496,1104,37000,37799,8,72
3891,225,37020,38024,8,73
8266,8768,37040,37977,8,74
3063,8764,37060,37508,8,75
7778,1837,37080,37974,8,76
4638,2629,37100,38036,8,77
5103,225,37120,37974,8,78
10496,6431,37140,37957,8,79
8175,4666,37160,37322,8,80
10496,8847,37180,38201,8,81
1107,8215,37200,37305,8,82
1564,225,37800,37968,8,83
4641,7344,37830,38302,8,84
1607,602,37860,38100,8,85
3963,4638,37890,38320,8,86
595,4641,38700,39084,8,87
5346,2898,38730,38808,8,88
6884,10317,38760,39049,8,89
225,7087,39300,39859,8,90
1966,1564,39600,39867,8,91
7132,4650,39630,39898,8,92
4650,1789,40500,40901,8,93
4541,3182,40530,41377,8,94
6932,4638,40560,40767,8,95
4925,921,40590,41171,8,96
5718,10686,40620,41355,8,97
1313,4913,41100,42292,8,98
7026,1526,41400,41824,8,99
8773,3922,41430,42165,8,100
7776,4927,42300,42771,8,101
9272,7579,42600,42776,8,102
880,2851,43200,43784,8,103
10455,6950,44100,44333,8,104
4697,9284,44130,45237,8,105
2321,4638,44160,44699,8,106
10393,4707,44190,44617,8,107
9670,6106,44400,45157,8,108
7778,6541,45000,45433,8,109
10111,8879,45030,45191,8,110
6950,925,45060,45947,8,111
6950,5963,45090,45422,8,112
4638,9284,45420,46471,8,113
1917,3287,45600,45955,8,114
4638,4658,45900,46055,8,115
9265,8266,46200,46741,8,116
8603,7137,46230,46694,8,117
4638,4658,46800,46955,8,118
4134,6382,46830,47296,8,119
8259,8662,46860,47799,8,120
7855,4927,46890,47580,8,121
10243,1905,47700,47800,8,122
6310,1704,47730,47934,8,123
10496,4638,49500,50596,8,124
5714,595,49530,49894,8,125
5468,7875,49560,49975,8,126
7778,1188,50400,50758,8,127
4671,4058,50430,51228,8,128
2605,3983,50460,50662,8,129
6106,3957,50490,50924,8,130
5688,8259,50520,50868,8,131
2311,5291,50550,51085,8,132
10496,9954,50580,51589,8,133
225,1564,50610,50778,8,134
595,4311,50640,50792,8,135
4641,7778,51300,51599,8,136
4641,2012,51330,51738,8,137
2975,5353,51360,52745,8,138
6274,6532,52200,52783,8,139
4638,4259,52230,52692,8,140
4671,5902,52260,52787,8,141
4638,5902,52290,52554,8,142
5688,8259,54000,54348,8,143
10180,7778,54030,54402,8,144
921,4925,54060,54703,8,145
2898,7158,54090,54404,8,146
5097,3721,54120,55033,8,147
6817,4637,54150,54518,8,148
5230,1831,54180,54370,8,149
6817,4637,54900,55268,8,150
4927,6683,54930,55649,8,151
10317,790,54960,55315,8,152
5912,4925,54990,55750,8,153
8175,5715,55800,55951,8,154
4650,4500,55830,56014,8,155
2898,7777,55860,56209,8,156
4641,3957,55890,56176,8,157
10317,790,55920,56275,8,158
10317,3442,56400,56486,8,159
8215,4925,57600,58636,8,160
4927,1704,57630,58543,8,161
7579,6950,57660,57760,8,162
6106,2534,57690,58447,8,163
8507,1905,57900,58909,8,164
8215,4925,58500,59536,8,165
8179,4447,58530,59578,8,166
3741,8796,58560,59106,8,167
7579,6950,59400,59500,8,168
1831,5230,59430,59620,8,169
2887,6361,59460,59700,8,170
2787,8141,59490,60608,8,171
1831,5230,60300,60490,8,172
7776,8266,61200,61319,8,173
225,5103,62100,62957,8,174
1232,4925,64800,64932,8,175
5468,2581,65700,65847,8,176
595,2679,67500,67767,8,177
9895,8603,68400,69015,8,178
8179,4082,69300,70399,8,179
925,5468,69330,69752,8,180
225,5103,72000,72857,8,181
4865,4691,75600,76169,8,182
8603,225,76500,76742,8,183
5897,595,14760,14824,9,0
236,595,15300,15824,9,1
933,595,15330,15871,9,2
236,595,15600,16124,9,3
3931,595,15900,16321,9,4
3053,595,16200,16442,9,5
5586,595,17400,17677,9,6
855,8263,19200,19602,9,7
5856,8175,19500,20058,9,8
1789,4650,19800,20201,9,9
1309,1695,21600,21974,9,10
1309,1695,22500,22874,9,11
